customer_tweet_id,customer_text,customer_author_id,tweet_id,author_id,inbound,created_at,brand_response_text,response_tweet_id,in_response_to_tweet_id,tweet_id_str,intent_label,action_label
1527686,Looks like #iPhoneX #activation #issues are the “Next Big Thing.” Brand new iPhone X and I can’t use it @115858 @ATT @117735,474341,1527685,AppleSupport,False,Fri Nov 03 22:24:00 +0000 2017,@474341  We can certainly help you. Let's work through the steps suggested in this article: https://t.co/ywHIZGN4Ac,,1527686.0,1527685,,
2440807,you mean which iOS?,700015,2440808,AppleSupport,False,Wed Nov 15 01:35:00 +0000 2017,"@700015 Yes, which version of iOS is installed? You can find out by tapping Settings &gt; General &gt; About.","2440809,2440810",2440807.0,2440808,,
1495539,iPhone 6s the battery stinks now,467248,1495541,AppleSupport,False,Mon Oct 16 22:50:32 +0000 2017,@467248 DM the specific iOS version you are using currently so we can help out. https://t.co/GDrqU22YpT,,1495539.0,1495541,,
447386,first the “I” now I can’t type I.T without I.T turning in this. What’s the deal,220962,447385,AppleSupport,False,Thu Nov 30 20:06:30 +0000 2017,"@220962 Hey there. We know that the accommodation of autocorrect and predictive text have improved efficiency, and it's greatly needed. We'd love to look into this with you. Can you send us a DM and let us know the iOS version you are currently using? https://t.co/GDrqU22YpT",,447386.0,447385,,
1999890,I love the new emojis but that’s about it the 11.1 update is even glitchier and crashes! I am BEYOND disappointed!!!!  @115858 🤬,575257,1999889,AppleSupport,False,Thu Nov 02 22:26:31 +0000 2017,@575257 We don't expect these behaviors. Can you let us know if you have refreshed your app updates? Send us a DM. We'll help. https://t.co/GDrqU22YpT,,1999890.0,1999889,,
1007813,"why is you latest iOS so buggy, apps not working correctly, glitches between apps (and in app). It’s frustrating.",358486,1007812,AppleSupport,False,Sun Oct 22 20:03:28 +0000 2017,@358486 We can work together to figure this out. What's the exact iOS 11 version you're using? Are all of your apps up to date?,,1007813.0,1007812,,
1264634,The iOS (and MacOS) search functionality has never been great but now it is just broken. #apple #fail @115858 https://t.co/wWJVpKLrzw,416129,1264632,AppleSupport,False,Thu Oct 26 12:07:00 +0000 2017,@416129 Let's look into this together. Which device are you experiencing this on and which iOS version is it running?,1264633,1264634.0,1264632,,
1882645,"@115858 Aussi...home button doesn't work, phone randomly restarts like wtf bro help me out.",561825,1882644,AppleSupport,False,Sat Oct 21 21:07:00 +0000 2017,@561825 Of course we're going to do all we can to help. Follow up with us in DM. Tell us the version of the iOS you're running. https://t.co/GDrqU22YpT,,1882645.0,1882644,,
2517127,my iPhone X has a weird glitch where I try to call and automatically ends the call and it pauses my music after I play the song please make and a update to fix it,717026,2517125,AppleSupport,False,Wed Nov 15 23:49:30 +0000 2017,"@717026 We certainly want to take a look into this issue further. To help guide us through troubleshooting, may we have the iOS version shown in Settings &gt; General &gt; About.",2517126,2517127.0,2517125,,
2467267,@118721 se puede buggear más esto? Voy ya por el segundo drop y esto se quedo en el principio de la canción https://t.co/o4dGmk8P8Q,705954,2467265,AppleSupport,False,Sun Oct 29 20:48:00 +0000 2017,@705954 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,2467266,2467267.0,2467265,,
2295594,No I’ve tried same problems,666564,2295595,AppleSupport,False,Sun Nov 12 20:27:00 +0000 2017,"@666564 Please go to Settings &gt; Wi-Fi and turn it off.  Same with Bluetooth under Settings &gt; Bluetooth.  Then restart your iPhone but don't turn either back on yet.  Try once more to empty the folder.  If the behavior continues, please DM us. https://t.co/GDrqU22YpT",,2295594.0,2295595,,
